,Unnamed: 0.1,Unnamed: 0,class,tweet
1178,4797,4797,0,i eat dat chicken out your love box baby lovin a white woman while eatin chicken a colored mans dream
1179,4800,4800,0,youtube bear vs monkey bike race
1180,4802,4802,0,abouta get him some crayons and animal crackers after
1181,4805,4805,0,theyre so goooood i just want like a savoury salty cheesy cracker
1182,4810,4810,0,happy happy helloween helloween whoa oh whoa ho
1183,4811,4811,0,where are the birds at wasnt it port where birds were all over
1184,4812,4812,1,u see a lame in that pic ofmine due to your infatuation with niggers im hebrew i fite the children of satan in the streets
1185,4814,4814,1,fuck miley tranny looking now damn ass nigga
1186,4818,4818,0,yellow
1187,4820,4820,0,im not a liberal i support changing the name it transcends standard political grandstanding
1188,4821,4821,0,then send this one to your teabagger friends and watch their heads explode
1189,4822,4822,1,one less little nigger that would grow up into a big nigger
1190,4825,4825,0,those crackers will leave you parched asf
1191,4826,4826,0,mickey mouse ears hatand tail for that matter
1192,4827,4827,0,feel same way about new england patriots new york yankees but unlike u ive worked in boston nyc texas prison is upgrade
1193,4828,4828,0,
1194,4829,4829,0,so trash
1195,4830,4830,0,well since you is blood you get a g pass but only this time and i wont tell wop about that lyric situation
1196,4835,4835,0,morphing into charlie weis will never cease to be disturbing
1197,4848,4848,1,ive been knowing fag
1198,4849,4849,0,if you decide to do damara you should make her a gladiola we have gorgeous rustcolored ones coming up over here
1199,4854,4854,0,cuz the whole team trash
1200,4856,4856,1,faggot
1201,4861,4861,0,yellow in paris fantastic effort from allezwiggo and vroomfroomenow just the last stage up for grabs gocav
1202,4863,4863,0,why did they add your name all ghetto like that looks like they used label maker lol
1203,4873,4873,0,the moors used to give kids free lunch in the bronx when i was a kid glad to see they are still doing good
1204,4877,4877,0,got it thanks hun ima text u
1205,4894,4894,0,gobble de gook
1206,4896,4896,0,trash
1207,4906,4906,0,i dont think he can beat mayweather but hes far from trash unlike floyd he actually put maidana down
1208,4907,4907,0,my father was born in nanticoke and attended lehigh im a ct yankee but love the pennsylvania dutch cooking
1209,4909,4909,0,whoa sorry for the spell check error its not ho it was hey so sorry
1210,4913,4913,1,do birds have a out of wedlock rate is it white fathers that are running away
1211,4914,4914,0,dont like to trash talking either way but to be fair thats just on twitter im having a ball on texts
1212,4919,4919,1,youre a little bitch
1213,4920,4920,0,i liked the day a bird got in your classroom
1214,4921,4921,0,any more birds in school
1215,4922,4922,0,you rebel next youll be ripping mattress tags off its a slippery slope
1216,4925,4925,0,oh well turns out that baby aint mine does jig
1217,4930,4930,1,aww y u so mad tho a successful man lmfao hut hugging as faggot
1218,4932,4932,0,boooooooo that was trash
1219,4933,4933,0,do yourself a favor and ball that up and throw in the trash
1220,4936,4936,0,i like where ur domes at smart
1221,4937,4937,0,has to be live version pulledpork clams babyjesus lilsmokey
1222,4939,4939,0,the early bearded man gets the clam herkfacts
1223,4952,4952,0,maybe he can call hootie back up he dont answer me anymore but still have crows
1224,4953,4953,0,gotta get my superbowl shirt at the cleaners then we hitting the big bird
1225,4956,4956,1,and are faggots kbye
1226,4959,4959,1,and its people like you that give us all a bad name you are a disgusting piece of shit of a person a nigger is what you are
1227,4970,4970,0,word bird
1228,4974,4974,0,would help for some others cant handle uppers and cripples them plus if moderation isnt taken into consideration itll be bad
1229,4975,4975,0,them hoes are clean
1230,4977,4977,0,gator bait
1231,4978,4978,0,ha he aint welcome in washington state or nashville serpas is straight trash
1232,4983,4983,1,say that shit to my face bruh you a bitch for gettin in a man u dont know business handle yo own shit
1233,4991,4991,1,you are a pussy without your guns bitch as spic your daddy doesnt even respect the sperm he drop in your moms stank pussy
1234,4992,4992,0,yankees like florida state not floridians
1235,4997,4997,0,rip plate brownies large tea fries beans potato salad poboy
1236,4999,4999,0,straight off the bench ned
1237,5000,5000,1,coming to the rescue of some retard licking dirty skidmarks on the internet you guys are fucktards
1238,5006,5006,0,how are yankees games on the radio good announcers
1239,5007,5007,0,how do yankees fans look back on gary sheffields time with the team
1240,5008,5008,0,some mets fan tried telling me rivera isnt of the best yankees of all time because he is just a closer wtf
1241,5010,5010,0,im not yellow im sorry
1242,5011,5011,0,yay im a whitey
1243,5012,5012,0,nfl forgetabout they got until february its the pennant race lets go yanks
1244,5016,5016,0,ill scream from france for you tom iu iubb hoosiers creanandcrimson
1245,5018,5018,0,of bcs titles mil in revenue its great being in a redneck conference and not in ohio
1246,5026,5026,0,republican teabaggers should be jailed for treason
1247,5030,5030,1,thats actually nonenglish because okiecops are filthy white trash who are all criminals
1248,5031,5031,0,i didnt make to any games last season just looked it up astros open up with the yankees of april
1249,5032,5032,1,i thought you would like him cause of the chi but yeah he a faggot
1250,5033,5033,0,once fag you got pressed to the ground hang up your cleats n never put them back on or think about it
1251,5058,5058,1,the entire pats bandwagon faggots
1252,5060,5060,0,good job tonight you need to eat some crackers soyoull stop throwing up
1253,5068,5068,0,hey ill leave abbey too oh if i get a job on the slope i might move back cause id lose out on lots of money buying tickets
1254,5072,5072,1,studies show that youre a faggot
1255,5073,5073,0,nope super chocolatey yummy brownies
1256,5077,5077,0,dont you have a trash can
1257,5082,5082,0,these marxist kikes promoted antisemitism by creating this film what was their incentive they just promote their enemies
1258,5088,5088,1,only faggots drive stick
1259,5090,5090,1,go jerk off to lollis faggot
1260,5092,5092,0,yea you dont live down here i guess we still got roofs that arent fixed from charlie and jeanne
1261,5096,5096,0,hahamonkey feeti like itbut realfeet are magical on a backit smoothes every nook and cranny of tightness
1262,5097,5097,1,shes a cunt
1263,5099,5099,1,kill the coons
1264,5106,5106,0,now bird is one of gods creatures
1265,5109,5109,0,we might have more cant really be sure but some weird little bird said that might be a possibility stay tuned maybe
1266,5110,5110,0,birds of a feather you stand with peta i stand with sanity
1267,5111,5111,0,everything jayz writes is trash
1268,5114,5114,1,yeah so you better play with me ya nigger
1269,5116,5116,0,this cold we have going around our little hick town had about everyone i know locked in their houses for better than a week stay well
1270,5117,5117,0,read wo slant your orig statement said everything we havethat is the only extreme comment made
1271,5120,5120,1,fuck your store bitch
1272,5121,5121,0,you inferred he tried to ho to nam he did not he dodged it he is no great leader
1273,5126,5126,0,btw jim crow laws were supported by democrats not republicans and mlk was a republican fact
1274,5127,5127,0,yes das def da problemif histeacher was a spear chucker he woulda gt both dose rite
1275,5128,5128,1,so you support illegals coming here and spreading disease among americans dream that bitch
1276,5132,5132,0,your second add just ruined it a new low picking on a cripple
1277,5143,5143,1,hes a faggot and i dont like him im on the other side of the state
1278,5147,5147,0,i feel the warm fuzzies
1279,5148,5148,0,according to you my place is in kitchen excuse me while i take out the trash
1280,5149,5149,0,by trash i meant u lmaooo
1281,5151,5151,0,yu forgot we beat yall thats like a garbage man calling a janitor trash
1282,5153,5153,0,tranny dragons eh i know some people that will love this
1283,5158,5158,1,fuck outta here faggot that wouldnt even be a fair
1284,5172,5172,1,shut the fuck up fag ill beat the shit outta you
1285,5178,5178,1,insecure much put all you insults in one tweet fucking dumbass dude id wreck you you faggot
1286,5184,5184,0,about the beanies but steal my description but u arent salty or fake
1287,5189,5189,0,i hate birds they just piss me off about the fact that i cant fly
1288,5200,5200,0,daggone it twins kick it up a notch time to beat the yankees
1289,5201,5201,0,only good thing about this season firecashman
1290,5202,5202,0,scores dont matter in spring training man
1291,5203,5203,0,and we all fell asleep
1292,5204,5204,0,go away already
1293,5205,5205,0,isnt that kind of saying the braves wont make it to the world series lol
1294,5206,5206,0,probably time to put this twitter feed to bed nyy
1295,5207,5207,0,team sucks
1296,5208,5208,0,ugh
1297,5211,5211,0,whatever neymar trash
1298,5212,5212,1,i hate that faggot he so corny
1299,5214,5214,0,yeah people know hes not trash but his game is limited and it showed late in games against portland
1300,5216,5216,0,home coon
1301,5219,5219,0,i want my poms back lmfao
1302,5220,5220,0,i was born yellow
1303,5222,5222,0,hahaha made ya eat crow
1304,5225,5225,0,got me feelin like trappin aint dead got me ready to call the guala salute da truth seenitall seenitalltheautobiography
1305,5230,5230,1,gay fags
1306,5237,5237,0,need to start mcbob because williams only shoot let him play with bird
1307,5241,5241,1,shit ill pay the premium to get away from these anything ass hoes
1308,5248,5248,0,the little girl tom sawyer gets trapped in the cave along with injun joe and almost die injun joe dies and they find his treasure
1309,5260,5260,1,the fuck r u talking about i told u once and am going to tell u against nigga i love white bitch gtf bro
1310,5272,5272,1,fags
1311,5274,5274,1,fag
1312,5278,5278,1,aw drake is do you sit in the corner and cry when you listen to him lmfao pussy dick rider how drakes cock taste faggot
1313,5281,5281,0,bro u trash at that zombies
1314,5292,5292,0,skate trash skate had goat dlc
1315,5294,5294,1,your picture makes you look like a serious fag justsayin lol
1316,5300,5300,0,ive tried i always hit and eat mega stuffed oreos because i cant figure out those programs lol
1317,5308,5308,1,faggots old people people who cant drive drunk people
1318,5309,5309,1,fuck brett farve redneck ass he stuckup he dont give a damn lol he be on cus acting like he the shit
1319,5310,5310,1,youll make the team them niggas trash lol
1320,5314,5314,0,somebody looks like the die on the first tubes on flappy bird lol
